# OpenSignals Text File Format. Version 1
# {"98:D3:71:FD:62:0B": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FD:62:0B", "device connection": "BTH98:D3:71:FD:62:0B", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2025-1-20", "time": "14:5:40.564", "channels": [1, 2], "sensor": ["RAW", "RAW"], "label": ["A1", "A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A1", "A2"], "special": [{}, {}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
12	0	0	0	0	456	1	
13	0	0	0	0	463	1	
14	0	0	0	0	460	0	
15	0	0	0	0	447	0	
0	0	0	0	0	473	1	
1	0	0	0	0	509	1	
2	0	0	0	0	530	1	
3	0	0	0	0	548	1	
4	0	0	0	0	559	1	
5	0	0	0	0	561	1	
6	0	0	0	0	557	1	
7	0	0	0	0	549	1	
8	0	0	0	0	558	1	
9	0	0	0	0	568	1	
10	0	0	0	0	545	1	
11	0	0	0	0	510	1	
12	0	0	0	0	488	1	
13	0	0	0	0	468	1	
14	0	0	0	0	459	1	
15	0	0	0	0	457	0	
0	0	0	0	0	461	0	
1	0	0	0	0	469	1	
2	0	0	0	0	464	1	
3	0	0	0	0	455	0	
4	0	0	0	0	476	1	
5	0	0	0	0	513	1	
6	0	0	0	0	533	1	
7	0	0	0	0	548	1	
8	0	0	0	0	558	1	
9	0	0	0	0	562	1	
10	0	0	0	0	556	1	
11	0	0	0	0	548	1	
12	0	0	0	0	556	1	
13	0	0	0	0	565	1	
14	0	0	0	0	544	1	
15	0	0	0	0	511	1	
0	0	0	0	0	489	1	
1	0	0	0	0	472	1	
2	0	0	0	0	456	0	
3	0	0	0	0	453	1	
4	0	0	0	0	459	1	
5	0	0	0	0	471	1	
6	0	0	0	0	464	1	
7	0	0	0	0	455	1	
8	0	0	0	0	476	1	
9	0	0	0	0	512	1	
10	0	0	0	0	535	1	
11	0	0	0	0	549	1	
12	0	0	0	0	553	1	
13	0	0	0	0	556	1	
14	0	0	0	0	555	1	
15	0	0	0	0	550	1	
0	0	0	0	0	555	1	
1	0	0	0	0	564	1	
2	0	0	0	0	545	1	
3	0	0	0	0	512	1	
4	0	0	0	0	492	1	
5	0	0	0	0	473	1	
6	0	0	0	0	459	1	
7	0	0	0	0	457	1	
8	0	0	0	0	461	0	
9	0	0	0	0	469	1	
10	0	0	0	0	460	1	
11	0	0	0	0	451	0	
12	0	0	0	0	476	1	
13	0	0	0	0	510	1	
14	0	0	0	0	531	1	
15	0	0	0	0	543	1	
0	0	0	0	0	552	1	
1	0	0	0	0	558	1	
2	0	0	0	0	558	1	
3	0	0	0	0	551	1	
4	0	0	0	0	560	1	
5	0	0	0	0	563	1	
6	0	0	0	0	544	1	
7	0	0	0	0	511	0	
8	0	0	0	0	491	1	
9	0	0	0	0	473	1	
10	0	0	0	0	459	1	
11	0	0	0	0	457	1	
12	0	0	0	0	459	1	
13	0	0	0	0	467	1	
14	0	0	0	0	462	0	
15	0	0	0	0	451	0	
0	0	0	0	0	477	1	
1	0	0	0	0	512	1	
2	0	0	0	0	535	1	
3	0	0	0	0	547	1	
4	0	0	0	0	556	1	
5	0	0	0	0	560	1	
6	0	0	0	0	556	1	
7	0	0	0	0	551	0	
8	0	0	0	0	556	1	
9	0	0	0	0	561	1	
10	0	0	0	0	546	1	
11	0	0	0	0	511	1	
12	0	0	0	0	489	1	
13	0	0	0	0	468	0	
14	0	0	0	0	459	1	
15	0	0	0	0	455	0	
0	0	0	0	0	459	0	
1	0	0	0	0	469	1	
2	0	0	0	0	462	1	
3	0	0	0	0	456	1	
4	0	0	0	0	478	1	
5	0	0	0	0	513	1	
6	0	0	0	0	529	1	
7	0	0	0	0	542	1	
8	0	0	0	0	553	1	
9	0	0	0	0	560	1	
10	0	0	0	0	557	2	
11	0	0	0	0	549	1	
12	0	0	0	0	556	1	
13	0	0	0	0	566	1	
14	0	0	0	0	545	1	
15	0	0	0	0	511	1	
0	0	0	0	0	488	1	
1	0	0	0	0	472	1	
2	0	0	0	0	457	1	
3	0	0	0	0	456	1	
4	0	0	0	0	459	0	
5	0	0	0	0	464	1	
6	0	0	0	0	460	0	
7	0	0	0	0	456	0	
8	0	0	0	0	478	1	
9	0	0	0	0	510	1	
10	0	0	0	0	535	1	
11	0	0	0	0	550	1	
12	0	0	0	0	557	0	
13	0	0	0	0	555	1	
14	0	0	0	0	557	1	
15	0	0	0	0	550	1	
0	0	0	0	0	560	1	
1	0	0	0	0	567	1	
2	0	0	0	0	543	2	
3	0	0	0	0	511	1	
4	0	0	0	0	491	0	
5	0	0	0	0	471	1	
6	0	0	0	0	456	1	
7	0	0	0	0	455	1	
8	0	0	0	0	456	1	
9	0	0	0	0	466	1	
10	0	0	0	0	460	1	
11	0	0	0	0	454	1	
12	0	0	0	0	477	1	
13	0	0	0	0	513	1	
14	0	0	0	0	535	1	
15	0	0	0	0	550	1	
0	0	0	0	0	560	1	
1	0	0	0	0	560	1	
2	0	0	0	0	557	1	
3	0	0	0	0	550	1	
4	0	0	0	0	558	1	
5	0	0	0	0	568	1	
6	0	0	0	0	542	1	
7	0	0	0	0	488	1	
8	0	0	0	0	460	1	
9	0	0	0	0	460	1	
10	0	0	0	0	464	1	
11	0	0	0	0	476	1	
12	0	0	0	0	485	1	
13	0	0	0	0	494	1	
14	0	0	0	0	488	1	
15	0	0	0	0	489	1	
0	0	0	0	0	504	1	
1	0	0	0	0	519	1	
2	0	0	0	0	523	1	
3	0	0	0	0	528	1	
4	0	0	0	0	527	0	
5	0	0	0	0	524	1	
6	0	0	0	0	522	1	
7	0	0	0	0	515	1	
8	0	0	0	0	523	1	
9	0	0	0	0	526	1	
10	0	0	0	0	514	1	
11	0	0	0	0	503	1	
12	0	0	0	0	498	0	
13	0	0	0	0	499	1	
14	0	0	0	0	495	1	
15	0	0	0	0	497	1	
0	0	0	0	0	500	1	
1	0	0	0	0	503	1	
2	0	0	0	0	498	1	
3	0	0	0	0	495	1	
4	0	0	0	0	504	1	
5	0	0	0	0	514	1	
6	0	0	0	0	517	1	
7	0	0	0	0	519	1	
8	0	0	0	0	520	1	
9	0	0	0	0	519	1	
10	0	0	0	0	518	1	
11	0	0	0	0	517	1	
12	0	0	0	0	520	1	
13	0	0	0	0	521	1	
14	0	0	0	0	515	1	
15	0	0	0	0	509	1	
0	0	0	0	0	506	1	
1	0	0	0	0	503	1	
2	0	0	0	0	500	1	
3	0	0	0	0	501	1	
4	0	0	0	0	499	1	
5	0	0	0	0	502	1	
6	0	0	0	0	496	1	
7	0	0	0	0	494	1	
8	0	0	0	0	502	1	
9	0	0	0	0	509	1	
10	0	0	0	0	512	1	
11	0	0	0	0	513	1	
12	0	0	0	0	518	1	
13	0	0	0	0	519	1	
14	0	0	0	0	519	1	
15	0	0	0	0	519	0	
0	0	0	0	0	519	1	
1	0	0	0	0	521	1	
2	0	0	0	0	517	1	
3	0	0	0	0	511	1	
4	0	0	0	0	509	1	
5	0	0	0	0	504	1	
6	0	0	0	0	502	1	
7	0	0	0	0	502	0	
8	0	0	0	0	502	1	
9	0	0	0	0	500	1	
10	0	0	0	0	501	1	
11	0	0	0	0	502	1	
12	0	0	0	0	505	1	
13	0	0	0	0	508	1	
14	0	0	0	0	506	1	
15	0	0	0	0	506	1	
0	0	0	0	0	513	1	
1	0	0	0	0	516	1	
2	0	0	0	0	518	1	
3	0	0	0	0	518	1	
4	0	0	0	0	521	1	
5	0	0	0	0	520	1	
6	0	0	0	0	516	1	
7	0	0	0	0	509	1	
8	0	0	0	0	509	1	
9	0	0	0	0	506	1	
10	0	0	0	0	500	1	
11	0	0	0	0	500	1	
12	0	0	0	0	501	1	
13	0	0	0	0	498	1	
14	0	0	0	0	498	1	
15	0	0	0	0	499	1	
0	0	0	0	0	504	1	
1	0	0	0	0	511	1	
2	0	0	0	0	516	1	
3	0	0	0	0	519	1	
4	0	0	0	0	519	1	
5	0	0	0	0	518	1	
6	0	0	0	0	516	1	
7	0	0	0	0	518	1	
8	0	0	0	0	520	1	
9	0	0	0	0	519	1	
10	0	0	0	0	512	1	
11	0	0	0	0	508	1	
12	0	0	0	0	507	1	
13	0	0	0	0	503	1	
14	0	0	0	0	501	1	
15	0	0	0	0	500	1	
0	0	0	0	0	502	1	
1	0	0	0	0	504	1	
2	0	0	0	0	498	1	
3	0	0	0	0	498	1	
4	0	0	0	0	504	1	
5	0	0	0	0	509	1	
6	0	0	0	0	513	1	
7	0	0	0	0	518	1	
8	0	0	0	0	518	1	
9	0	0	0	0	518	1	
10	0	0	0	0	517	1	
11	0	0	0	0	516	1	
12	0	0	0	0	516	1	
13	0	0	0	0	516	1	
14	0	0	0	0	515	1	
15	0	0	0	0	510	1	
0	0	0	0	0	508	1	
1	0	0	0	0	504	1	
2	0	0	0	0	500	1	
3	0	0	0	0	500	1	
4	0	0	0	0	500	1	
5	0	0	0	0	503	1	
6	0	0	0	0	502	1	
7	0	0	0	0	504	1	
8	0	0	0	0	501	1	
9	0	0	0	0	504	1	
10	0	0	0	0	511	1	
11	0	0	0	0	515	1	
12	0	0	0	0	519	1	
13	0	0	0	0	518	1	
14	0	0	0	0	518	1	
15	0	0	0	0	516	1	
0	0	0	0	0	521	1	
1	0	0	0	0	521	1	
2	0	0	0	0	514	1	
3	0	0	0	0	508	1	
4	0	0	0	0	507	1	
5	0	0	0	0	504	1	
6	0	0	0	0	504	1	
7	0	0	0	0	502	0	
8	0	0	0	0	504	1	
9	0	0	0	0	505	1	
10	0	0	0	0	497	1	
11	0	0	0	0	494	1	
12	0	0	0	0	501	1	
13	0	0	0	0	506	1	
14	0	0	0	0	512	1	
15	0	0	0	0	515	0	
0	0	0	0	0	513	1	
1	0	0	0	0	518	1	
2	0	0	0	0	519	1	
3	0	0	0	0	515	1	
4	0	0	0	0	520	1	
5	0	0	0	0	522	1	
6	0	0	0	0	517	1	
7	0	0	0	0	511	1	
8	0	0	0	0	507	1	
9	0	0	0	0	506	1	
10	0	0	0	0	504	1	
11	0	0	0	0	499	1	
12	0	0	0	0	500	1	
13	0	0	0	0	501	1	
14	0	0	0	0	496	1	
15	0	0	0	0	496	1	
0	0	0	0	0	504	1	
1	0	0	0	0	508	1	
2	0	0	0	0	510	1	
3	0	0	0	0	513	1	
4	0	0	0	0	516	1	
5	0	0	0	0	518	1	
6	0	0	0	0	519	1	
7	0	0	0	0	520	1	
8	0	0	0	0	521	1	
9	0	0	0	0	519	1	
10	0	0	0	0	513	1	
11	0	0	0	0	510	1	
12	0	0	0	0	509	0	
13	0	0	0	0	504	1	
14	0	0	0	0	503	1	
15	0	0	0	0	503	1	
0	0	0	0	0	501	1	
1	0	0	0	0	502	1	
2	0	0	0	0	499	1	
3	0	0	0	0	499	1	
4	0	0	0	0	501	0	
5	0	0	0	0	508	1	
6	0	0	0	0	517	1	
7	0	0	0	0	518	1	
8	0	0	0	0	517	1	
9	0	0	0	0	515	1	
10	0	0	0	0	514	1	
11	0	0	0	0	515	1	
12	0	0	0	0	521	0	
13	0	0	0	0	521	1	
14	0	0	0	0	513	1	
15	0	0	0	0	510	1	
0	0	0	0	0	509	1	
1	0	0	0	0	505	1	
2	0	0	0	0	502	1	
3	0	0	0	0	500	1	
4	0	0	0	0	499	1	
5	0	0	0	0	500	1	
6	0	0	0	0	496	1	
7	0	0	0	0	499	1	
8	0	0	0	0	504	1	
9	0	0	0	0	509	1	
10	0	0	0	0	513	1	
11	0	0	0	0	515	1	
12	0	0	0	0	521	1	
13	0	0	0	0	521	1	
14	0	0	0	0	518	1	
15	0	0	0	0	515	1	
0	0	0	0	0	520	1	
1	0	0	0	0	521	1	
2	0	0	0	0	516	1	
3	0	0	0	0	513	1	
4	0	0	0	0	507	1	
5	0	0	0	0	502	1	
6	0	0	0	0	501	1	
7	0	0	0	0	499	1	
8	0	0	0	0	499	1	
9	0	0	0	0	502	1	
10	0	0	0	0	498	1	
11	0	0	0	0	498	1	
12	0	0	0	0	503	0	
13	0	0	0	0	512	1	
14	0	0	0	0	512	1	
15	0	0	0	0	515	1	
0	0	0	0	0	519	1	
1	0	0	0	0	519	1	
2	0	0	0	0	516	1	
3	0	0	0	0	515	1	
4	0	0	0	0	516	0	
5	0	0	0	0	517	1	
6	0	0	0	0	511	1	
7	0	0	0	0	510	1	
8	0	0	0	0	508	1	
9	0	0	0	0	509	1	
10	0	0	0	0	503	1	
11	0	0	0	0	501	1	
12	0	0	0	0	500	0	
13	0	0	0	0	503	1	
14	0	0	0	0	499	1	
15	0	0	0	0	498	1	
0	0	0	0	0	506	1	
1	0	0	0	0	509	1	
2	0	0	0	0	511	1	
3	0	0	0	0	513	1	
4	0	0	0	0	512	1	
5	0	0	0	0	517	1	
6	0	0	0	0	519	1	
7	0	0	0	0	517	1	
8	0	0	0	0	522	1	
9	0	0	0	0	519	1	
10	0	0	0	0	515	1	
11	0	0	0	0	511	1	
12	0	0	0	0	508	1	
13	0	0	0	0	505	1	
14	0	0	0	0	502	1	
15	0	0	0	0	499	1	
0	0	0	0	0	502	1	
1	0	0	0	0	502	1	
2	0	0	0	0	497	1	
3	0	0	0	0	498	1	
4	0	0	0	0	508	1	
5	0	0	0	0	512	1	
6	0	0	0	0	513	1	
7	0	0	0	0	515	0	
8	0	0	0	0	518	1	
9	0	0	0	0	518	1	
10	0	0	0	0	519	1	
11	0	0	0	0	516	1	
12	0	0	0	0	519	1	
13	0	0	0	0	522	1	
14	0	0	0	0	515	1	
15	0	0	0	0	507	0	
0	0	0	0	0	504	1	
1	0	0	0	0	502	1	
2	0	0	0	0	498	1	
3	0	0	0	0	497	1	
4	0	0	0	0	498	1	
5	0	0	0	0	500	1	
6	0	0	0	0	494	1	
7	0	0	0	0	496	0	
8	0	0	0	0	507	1	
9	0	0	0	0	513	1	
10	0	0	0	0	516	1	
11	0	0	0	0	518	1	
12	0	0	0	0	520	1	
13	0	0	0	0	521	1	
14	0	0	0	0	517	1	
15	0	0	0	0	515	1	
0	0	0	0	0	524	1	
1	0	0	0	0	524	1	
2	0	0	0	0	515	1	
3	0	0	0	0	505	1	
4	0	0	0	0	502	1	
5	0	0	0	0	496	1	
6	0	0	0	0	497	1	
7	0	0	0	0	499	1	
8	0	0	0	0	499	1	
9	0	0	0	0	499	1	
10	0	0	0	0	493	1	
11	0	0	0	0	495	1	
12	0	0	0	0	504	1	
13	0	0	0	0	512	1	
14	0	0	0	0	515	1	
15	0	0	0	0	519	1	
0	0	0	0	0	522	1	
1	0	0	0	0	523	1	
2	0	0	0	0	523	1	
3	0	0	0	0	519	1	
4	0	0	0	0	531	1	
5	0	0	0	0	543	1	
6	0	0	0	0	530	1	
7	0	0	0	0	503	1	
8	0	0	0	0	492	1	
9	0	0	0	0	476	1	
10	0	0	0	0	466	1	
11	0	0	0	0	464	1	
12	0	0	0	0	472	1	
13	0	0	0	0	480	1	
14	0	0	0	0	466	1	
15	0	0	0	0	463	1	
0	0	0	0	0	489	1	
1	0	0	0	0	526	1	
2	0	0	0	0	541	1	
3	0	0	0	0	556	1	
4	0	0	0	0	563	1	
5	0	0	0	0	562	1	
6	0	0	0	0	559	1	
7	0	0	0	0	549	1	
8	0	0	0	0	562	1	
9	0	0	0	0	564	1	
10	0	0	0	0	536	1	
11	0	0	0	0	502	1	
12	0	0	0	0	481	1	
13	0	0	0	0	462	1	
14	0	0	0	0	453	1	
15	0	0	0	0	451	0	
0	0	0	0	0	455	0	
1	0	0	0	0	466	1	
2	0	0	0	0	458	1	
3	0	0	0	0	462	0	
4	0	0	0	0	488	1	
5	0	0	0	0	524	1	
6	0	0	0	0	540	1	
7	0	0	0	0	554	1	
8	0	0	0	0	561	1	
9	0	0	0	0	560	1	
10	0	0	0	0	551	1	
11	0	0	0	0	544	1	
12	0	0	0	0	559	1	
13	0	0	0	0	563	1	
14	0	0	0	0	531	1	
15	0	0	0	0	500	0	
0	0	0	0	0	487	1	
1	0	0	0	0	466	1	
2	0	0	0	0	456	1	
3	0	0	0	0	457	1	
4	0	0	0	0	465	1	
5	0	0	0	0	473	1	
6	0	0	0	0	465	1	
7	0	0	0	0	463	0	
8	0	0	0	0	490	1	
9	0	0	0	0	525	1	
10	0	0	0	0	541	1	
11	0	0	0	0	551	1	
12	0	0	0	0	551	1	
13	0	0	0	0	550	1	
14	0	0	0	0	546	1	
15	0	0	0	0	540	0	
0	0	0	0	0	550	1	
1	0	0	0	0	550	1	
2	0	0	0	0	526	1	
3	0	0	0	0	500	1	
4	0	0	0	0	483	1	
5	0	0	0	0	469	0	
6	0	0	0	0	466	1	
7	0	0	0	0	469	1	
8	0	0	0	0	473	1	
9	0	0	0	0	484	1	
10	0	0	0	0	472	1	
11	0	0	0	0	472	1	
12	0	0	0	0	499	1	
13	0	0	0	0	523	1	
14	0	0	0	0	534	1	
15	0	0	0	0	543	1	
0	0	0	0	0	549	1	
1	0	0	0	0	547	1	
2	0	0	0	0	536	1	
3	0	0	0	0	531	1	
4	0	0	0	0	545	1	
5	0	0	0	0	545	1	
6	0	0	0	0	522	1	
7	0	0	0	0	501	1	
8	0	0	0	0	488	1	
9	0	0	0	0	477	1	
10	0	0	0	0	469	1	
11	0	0	0	0	470	1	
12	0	0	0	0	476	0	
13	0	0	0	0	483	1	
14	0	0	0	0	472	1	
15	0	0	0	0	475	1	
0	0	0	0	0	502	1	
1	0	0	0	0	527	1	
2	0	0	0	0	536	1	
3	0	0	0	0	544	1	
4	0	0	0	0	542	0	
5	0	0	0	0	538	1	
6	0	0	0	0	536	1	
7	0	0	0	0	530	1	
8	0	0	0	0	542	1	
9	0	0	0	0	544	1	
10	0	0	0	0	523	1	
11	0	0	0	0	502	1	
12	0	0	0	0	488	1	
13	0	0	0	0	476	1	
14	0	0	0	0	472	1	
15	0	0	0	0	472	1	
0	0	0	0	0	479	1	
1	0	0	0	0	487	1	
2	0	0	0	0	476	1	
3	0	0	0	0	475	1	
4	0	0	0	0	497	1	
5	0	0	0	0	525	1	
6	0	0	0	0	532	1	
7	0	0	0	0	539	1	
8	0	0	0	0	542	1	
9	0	0	0	0	543	1	
10	0	0	0	0	533	1	
11	0	0	0	0	527	1	
12	0	0	0	0	529	1	
13	0	0	0	0	528	1	
14	0	0	0	0	511	1	
15	0	0	0	0	501	1	
0	0	0	0	0	497	1	
1	0	0	0	0	495	1	
2	0	0	0	0	495	1	
3	0	0	0	0	496	1	
4	0	0	0	0	499	0	
5	0	0	0	0	503	1	
6	0	0	0	0	494	1	
7	0	0	0	0	492	1	
8	0	0	0	0	501	1	
9	0	0	0	0	512	1	
10	0	0	0	0	515	1	
11	0	0	0	0	518	1	
12	0	0	0	0	520	0	
13	0	0	0	0	520	1	
14	0	0	0	0	517	1	
15	0	0	0	0	515	1	
0	0	0	0	0	518	1	
1	0	0	0	0	520	1	
2	0	0	0	0	515	1	
3	0	0	0	0	508	1	
4	0	0	0	0	508	0	
5	0	0	0	0	501	1	
6	0	0	0	0	499	1	
7	0	0	0	0	500	1	
8	0	0	0	0	502	1	
9	0	0	0	0	502	1	
10	0	0	0	0	496	1	
11	0	0	0	0	497	1	
12	0	0	0	0	504	1	
13	0	0	0	0	510	1	
14	0	0	0	0	512	1	
15	0	0	0	0	515	1	
0	0	0	0	0	518	1	
1	0	0	0	0	523	1	
2	0	0	0	0	520	1	
3	0	0	0	0	518	1	
4	0	0	0	0	520	1	
5	0	0	0	0	519	1	
6	0	0	0	0	514	1	
7	0	0	0	0	510	1	
8	0	0	0	0	506	1	
9	0	0	0	0	502	1	
10	0	0	0	0	499	1	
11	0	0	0	0	499	1	
12	0	0	0	0	499	1	
13	0	0	0	0	500	1	
14	0	0	0	0	500	1	
15	0	0	0	0	500	0	
0	0	0	0	0	505	1	
1	0	0	0	0	510	1	
2	0	0	0	0	508	1	
3	0	0	0	0	511	1	
4	0	0	0	0	516	1	
5	0	0	0	0	517	1	
6	0	0	0	0	520	1	
7	0	0	0	0	514	0	
8	0	0	0	0	519	1	
9	0	0	0	0	521	1	
10	0	0	0	0	516	1	
11	0	0	0	0	511	1	
12	0	0	0	0	507	1	
13	0	0	0	0	502	1	
14	0	0	0	0	502	1	
15	0	0	0	0	500	0	
0	0	0	0	0	502	1	
1	0	0	0	0	503	1	
2	0	0	0	0	498	1	
3	0	0	0	0	499	1	
4	0	0	0	0	505	1	
5	0	0	0	0	513	1	
6	0	0	0	0	513	1	
7	0	0	0	0	517	1	
8	0	0	0	0	518	1	
9	0	0	0	0	518	1	
10	0	0	0	0	518	1	
11	0	0	0	0	515	1	
12	0	0	0	0	517	1	
13	0	0	0	0	516	1	
14	0	0	0	0	511	1	
15	0	0	0	0	508	1	
0	0	0	0	0	507	1	
1	0	0	0	0	501	1	
2	0	0	0	0	500	1	
3	0	0	0	0	500	1	
4	0	0	0	0	500	1	
5	0	0	0	0	502	1	
6	0	0	0	0	497	1	
7	0	0	0	0	501	1	
8	0	0	0	0	506	1	
9	0	0	0	0	512	1	
10	0	0	0	0	511	1	
11	0	0	0	0	514	1	
12	0	0	0	0	517	1	
13	0	0	0	0	516	1	
14	0	0	0	0	516	1	
15	0	0	0	0	516	1	
0	0	0	0	0	521	1	
1	0	0	0	0	521	1	
2	0	0	0	0	515	1	
3	0	0	0	0	509	1	
4	0	0	0	0	507	1	
5	0	0	0	0	503	1	
6	0	0	0	0	501	1	
7	0	0	0	0	502	1	
8	0	0	0	0	500	1	
9	0	0	0	0	505	1	
10	0	0	0	0	499	1	
11	0	0	0	0	498	1	
12	0	0	0	0	504	1	
13	0	0	0	0	508	1	
14	0	0	0	0	512	1	
15	0	0	0	0	516	1	
0	0	0	0	0	519	1	
1	0	0	0	0	515	1	
2	0	0	0	0	514	1	
3	0	0	0	0	515	1	
4	0	0	0	0	519	1	
5	0	0	0	0	520	1	
6	0	0	0	0	518	1	
7	0	0	0	0	511	1	
8	0	0	0	0	507	1	
9	0	0	0	0	502	1	
10	0	0	0	0	497	1	
11	0	0	0	0	494	1	
12	0	0	0	0	498	1	
13	0	0	0	0	505	1	
14	0	0	0	0	500	1	
15	0	0	0	0	502	1	
0	0	0	0	0	507	1	
1	0	0	0	0	511	1	
2	0	0	0	0	512	1	
3	0	0	0	0	516	1	
4	0	0	0	0	518	1	
5	0	0	0	0	515	1	
6	0	0	0	0	515	1	
7	0	0	0	0	516	0	
8	0	0	0	0	522	1	
9	0	0	0	0	521	1	
10	0	0	0	0	517	1	
11	0	0	0	0	508	1	
12	0	0	0	0	505	1	
13	0	0	0	0	505	1	
14	0	0	0	0	501	1	
15	0	0	0	0	498	0	
0	0	0	0	0	500	1	
1	0	0	0	0	502	1	
2	0	0	0	0	498	1	
3	0	0	0	0	500	1	
4	0	0	0	0	506	1	
5	0	0	0	0	511	1	
6	0	0	0	0	515	1	
7	0	0	0	0	517	0	
8	0	0	0	0	518	1	
9	0	0	0	0	517	1	
10	0	0	0	0	517	1	
11	0	0	0	0	517	1	
12	0	0	0	0	521	1	
13	0	0	0	0	519	1	
14	0	0	0	0	513	1	
15	0	0	0	0	507	1	
0	0	0	0	0	500	1	
1	0	0	0	0	497	1	
2	0	0	0	0	498	1	
3	0	0	0	0	498	1	
4	0	0	0	0	500	1	
5	0	0	0	0	504	1	
6	0	0	0	0	496	1	
7	0	0	0	0	498	1	
8	0	0	0	0	508	1	
9	0	0	0	0	512	1	
10	0	0	0	0	515	1	
